names,scores,logfoldchanges,pvals,pvals_adj
MAMDC2,21.007954,0.6772155,5.547514293818741e-98,3.625795904786781e-95
OSBPL6,20.971964,0.755492,1.1828137242316464e-97,7.595116687824998e-95
ATRNL1,20.953224,0.79836893,1.7534760010172667e-97,1.1065340536764307e-94
CHRM3-AS2,20.925165,1.3140867,3.159697861918246e-97,1.960137312611351e-94
SCLT1,20.751238,0.755836,1.1947480994237414e-95,7.168684456886616e-93
PDE3A,20.66643,1.4071476,6.946821385730965e-95,4.10097757321192e-92
RORA,20.637424,0.4923606,1.2663457833897017e-94,7.357066986959756e-92
CENPE,20.586056,1.2596593,3.659779076679593e-94,2.0929933435242155e-91
TLE1,20.578577,1.15675,4.270291051890654e-94,2.4045680429269204e-91
DCLK2,20.570103,0.8982254,5.085811242454072e-94,2.820390564925174e-91
AC016042.1,20.556808,0.98705125,6.689121751362593e-94,3.654157391367496e-91
VAT1L,20.555387,0.759446,6.887788536360802e-94,3.707352179696201e-91
AL161804.1,20.444378,0.75512195,6.741104448521898e-93,3.5758139698601446e-90
MIR99AHG,20.40318,0.30606797,1.5669060380332064e-92,8.1929039854362e-90
AC073529.1,20.382864,0.8758661,2.3735456697855325e-92,1.2235795078847925e-89
HUNK,20.223436,1.0238756,6.08912614093509e-91,3.095390359505073e-88
PRKG1,20.15993,0.68644977,2.201975013414797e-90,1.1040340748766435e-87
SRGAP1,20.061213,0.9293778,1.611059773281332e-89,7.9684322651175735e-87
CEP128,19.994951,0.7938225,6.0939258139299744e-89,2.9739170495420133e-86
KCNB2,19.978022,0.7031572,8.554618507605179e-89,4.119836736800752e-86
KIF4A,19.911768,1.1577443,3.2175194858400175e-88,1.529408190925071e-85
CEP112,19.878513,0.66799533,6.24569942974813e-88,2.930754420874504e-85
WDFY2,19.830713,0.8369646,1.6172996960798544e-87,7.493010908382119e-85
DGKD,19.823713,0.7260182,1.8587173959891684e-87,8.503864426324945e-85
KIAA0586,19.754995,0.56315494,7.266212192094326e-87,3.2833411412696845e-84
GPC6,19.70706,0.4034465,1.875496390854618e-86,8.371346756301204e-84
TACR1,19.547049,0.8441306,4.3708244231677243e-85,1.9274282495465287e-82
FBXL7,19.51414,0.752607,8.325893708006053e-85,3.627809947699161e-82
AC012404.1,19.51307,0.7171246,8.502207850594003e-85,3.6610507004657774e-82
CLIP1,19.461657,0.8722861,2.321605235744643e-84,9.880589910870894e-82
G2E3-AS1,19.414232,0.7678685,5.85043367110879e-84,2.4612841700718715e-81
MAML2,19.41119,0.84317005,6.207205904640365e-84,2.58170390131525e-81
MIR924HG,19.233664,0.7643954,1.9346468456244705e-82,7.956180808618118e-80
FMN2,18.9235,0.40501478,7.303806214825907e-80,2.9702956807649223e-77
LCLAT1,18.86283,0.62228787,2.3054414846684838e-79,9.272688327511118e-77
PBX1,18.8051,0.6037171,6.85940977057579e-79,2.728926706661353e-76
EDA,18.790672,0.7398473,9.003056029278369e-79,3.5432349863184687e-76
TPX2,18.74244,0.89504236,2.2315579758984735e-78,8.689069518708514e-76
KIF14,18.63323,1.2315985,1.727780804872205e-77,6.656684762013428e-75
FIGN,18.579441,0.6804406,4.713937683765493e-77,1.7972378454531335e-74
NCAPD2,18.409187,1.0473344,1.1087213913277704e-75,4.183537282885332e-73
ZMAT4,18.306555,0.7902162,7.33675620836301e-75,2.740128714105046e-72
DEPDC1B,18.244104,1.0325363,2.304808541465909e-74,8.521040144059973e-72
AC012409.2,18.19955,1.1372713,5.203345070997191e-74,1.9044763294356816e-71
HS3ST3B1,18.196882,0.9215205,5.462921529628364e-74,1.979687038672552e-71
SPRY4-AS1,18.173414,1.06815,8.38161759082832e-74,3.0076037788422288e-71
LSAMP-AS1,18.08257,0.86611265,4.3723221220913024e-73,1.5537025435986773e-70
DISC1,18.069372,0.5607262,5.554293010815936e-73,1.9547372931622508e-70
CKAP5,18.044352,0.69426507,8.738427954406329e-73,3.046049538659296e-70
ARMC9,18.03537,0.6847954,1.0280593542228761e-72,3.549811360746367e-70
CADM1,17.965895,0.6037822,3.6042532573840973e-72,1.2328904062945359e-69
AL136171.2,17.920542,0.6556956,8.152898618044139e-72,2.7630022436947547e-69
CTTNBP2,17.69808,2.3980217,4.3384966120416714e-70,1.4435755863394293e-67
GPM6A,17.56751,0.7216175,4.369256501099063e-69,1.4407131278984397e-66
SMYD3,17.55214,0.5194257,5.728072784835533e-69,1.8719034999800477e-66
PTPRJ,17.505825,0.6626715,1.293380164848899e-68,4.189292691472084e-66
LIMK2,17.467712,0.76093704,2.524110298681625e-68,8.10394395105668e-66
SRGAP2,17.393864,0.932818,9.182860514650138e-68,2.9226250234496496e-65
AP000462.1,17.389826,0.7362774,9.853193331915295e-68,3.1089373201847566e-65
MPP4,17.22991,1.3408806,1.5839989326128725e-66,4.9552089685951924e-64
NRG3,17.109564,0.86629874,1.2593934030038252e-65,3.906360842656187e-63
WIPF1,17.10727,1.012715,1.3099932307307085e-65,4.0291648939474503e-63
SOX5,17.105032,0.40592134,1.3612509999579042e-65,4.1519289874549375e-63
AP001172.1,17.081099,0.64010423,2.052199160983429e-65,6.207648057120206e-63
DLGAP1,17.033768,0.7211507,4.613564513011669e-65,1.3841071700060665e-62
ZFPM2-AS1,17.02756,0.5617377,5.129953985059178e-65,1.526515819570333e-62
MID1,16.97433,0.8176772,1.2719533513989055e-64,3.754416501173495e-62
ECT2,16.955444,0.7723767,1.7542795774717153e-64,5.13667094520338e-62
NTM,16.935915,0.6773176,2.445249680035168e-64,7.103062185632316e-62
NRCAM,16.923206,0.7797764,3.0345365400578805e-64,8.745438732492794e-62
TRIM13,16.881691,0.69232196,6.136236640458288e-64,1.7546281037297953e-61
ERI2,16.879322,0.81991315,6.387313864110019e-64,1.812264145273572e-61
FRMPD2,16.823729,0.62860143,1.6353364982110118e-63,4.6042270131554804e-61
EXT1,16.787079,0.54169184,3.0341262921680346e-63,8.477256215239865e-61
TENM3,16.778212,0.59251344,3.522898603569382e-63,9.768303923427496e-61
RNF213,16.742516,0.9081742,6.421599570808446e-63,1.7671952322643606e-60
SLC10A7,16.697212,0.7098997,1.373329913251983e-62,3.751137922010137e-60
AC010974.2,16.638273,0.58595055,3.680767393014145e-62,9.979242026052646e-60
PSD3,16.523476,0.53473735,2.486484201690774e-61,6.594768714933625e-59
ARHGAP42,16.458906,0.6102409,7.23965679039724e-61,1.9063214257937366e-58
CENPF,16.4049,0.59261054,1.7641818343239783e-60,4.612201379863709e-58
OBI1-AS1,16.375381,0.70583457,2.867079340496066e-60,7.442409286630958e-58
PBX3,16.358776,0.5483749,3.7662671712458065e-60,9.707686248927308e-58
LMNB1,16.287056,0.757921,1.2195994088768472e-59,3.121577480021083e-57
STIM2,16.261572,0.6412177,1.8493249784456943e-59,4.6684842406820764e-57
PITPNC1,16.261566,0.82079434,1.8494855738884214e-59,4.6684842406820764e-57
NUSAP1,16.22477,0.84477395,3.3697900091861803e-59,8.447786583987903e-57
HMGA2-AS1,16.214037,0.55289036,4.013153206131578e-59,9.992205476028698e-57
LIMD1-AS1,16.199091,1.31305,5.11787383208551e-59,1.2656709468119038e-56
PRR11,16.099598,1.4268996,2.5677057776723555e-58,6.307422762992342e-56
SDK1,15.995253,0.62688625,1.3789800915930562e-57,3.364803355493164e-55
CSMD3,15.981621,0.9517918,1.7162443381793894e-57,4.132648619848936e-55
PFKFB3,15.963006,0.68319035,2.3131594841763616e-57,5.5335915215907846e-55
GMDS,15.948619,0.5563028,2.9126583139044056e-57,6.922480970598386e-55
AC000065.1,15.947009,0.6102355,2.9887203426943176e-57,7.057429242771272e-55
RACGAP1,15.896636,1.0577834,6.686024150417581e-57,1.5686869867271403e-54
SOX6,15.835977,0.40016547,1.7570848850567437e-56,4.0962461068765526e-54
RRM2,15.822406,0.6225136,2.1800106757225902e-56,5.050036122919147e-54
BUB1B,15.785277,0.8478482,3.9291772590609364e-56,9.04476835590499e-54
LMCD1-AS1,15.780488,0.614309,4.239000747790067e-56,9.696979148116515e-54
WWOX,15.779628,0.5827395,4.297156579546016e-56,9.768958258879735e-54
RGS3,15.771942,0.9486237,4.853420265377839e-56,1.0965434267474957e-53
NSD2,15.762497,0.57500535,5.636119275856009e-56,1.265568108071201e-53
THSD4-AS1,15.719436,0.9700085,1.1131121125874803e-55,2.4842083190740467e-53
LINC01090,15.670922,0.6643721,2.3908466645436528e-55,5.303477501149226e-53
SMAP1,15.657583,0.51095253,2.94891695620357e-55,6.502006597229329e-53
GFOD1,15.571588,0.6737842,1.1355398858774911e-54,2.48873624928156e-52
SH3BGRL,15.417119,0.5998038,1.2558244361663164e-53,2.719788768528008e-51
MALAT1,15.412159,0.14123209,1.3560393496415198e-53,2.919552719778192e-51
NOSTRIN,15.391789,1.0316281,1.8582261712100773e-53,3.977364683769593e-51
NUF2,15.378253,0.63166213,2.2904407321700005e-53,4.873977978962453e-51
GPR155,15.376567,0.98201305,2.3508714682648213e-53,4.9736558734081345e-51
AC027288.3,15.347479,0.54279304,3.6822138273800484e-53,7.745557948042365e-51
MUSK,15.337175,0.57017726,4.315672303468666e-53,9.026166970243237e-51
GEN1,15.246736,0.5806686,1.7307192684848758e-52,3.599207724194031e-50
RP1,15.229501,0.8491312,2.253056961442187e-52,4.658990838742683e-50
C20orf194,15.205969,0.66045153,3.2282072763416006e-52,6.63795587198758e-50
PRC1-AS1,15.181412,0.9990284,4.6956791645885456e-52,9.601483413581304e-50
AC020611.2,15.177349,1.1731187,4.9956997613934096e-52,1.0158200387042232e-49
KIF13A,15.166746,0.5189228,5.8716515513698006e-52,1.1873387758656688e-49
ISM1,15.166381,0.936374,5.9044144107991035e-52,1.1874036914816371e-49
TSPAN5,15.148666,0.5871297,7.731915961545374e-52,1.5464254432159686e-49
LGALS3,15.12935,1.6229223,1.0371490584152611e-51,2.0630811242965747e-49
COL27A1,15.116547,0.6118041,1.2597851412636297e-51,2.4923997813724384e-49
AC069228.1,15.0992565,0.57692254,1.6376976714779657e-51,3.2226544340733882e-49
AP003086.1,15.076457,0.5840876,2.31356312325919e-51,4.528274003979124e-49
AC107072.2,15.065435,0.5935457,2.7335871074306803e-51,5.32191604888672e-49
MSRB3,15.0291605,0.59424657,4.729643903924961e-51,9.15924320251627e-49
THRB,14.982376,0.6031985,9.573238563372288e-51,1.8441584455683635e-48
KIF11,14.921842,0.83428574,2.37623677070058e-50,4.553541468293818e-48
MSI2,14.887969,0.3380378,3.945738255040724e-50,7.521769055872163e-48
CCDC181,14.837926,0.69776493,8.329193266824539e-50,1.579568926212668e-47
RASAL2,14.832684,0.5662096,9.005928419469445e-50,1.6991030210360884e-47
MYEF2,14.811894,0.62122107,1.2273107745698676e-49,2.3022414985483807e-47
PCNX1,14.811592,0.53539926,1.2328606696961356e-49,2.3022414985483807e-47
SLC1A3,14.768831,0.62631345,2.3271343197336142e-49,4.323626560231981e-47
ANKRD12,14.7215805,0.50166315,4.685773748909463e-49,8.661818433527033e-47
AC068587.4,14.641309,0.64251256,1.5309194260300498e-48,2.8157377845289376e-46
KLF12,14.582862,1.0156469,3.610580539227652e-48,6.607542915813564e-46
AC090673.1,14.524791,0.57296693,8.439998096415084e-48,1.5142763251318062e-45
MYO1E,14.5002775,0.59968287,1.2066078798438647e-47,2.1542953663495264e-45
HS3ST3A1,14.461919,0.54159176,2.1083744547499293e-47,3.746049195063212e-45
GLI2,14.455288,0.5510603,2.3215596309360173e-47,4.104898746468076e-45
RNF213-AS1,14.429214,0.9917798,3.3892571897153136e-47,5.963952038498567e-45
AP001347.1,14.420788,0.5647092,3.8294512529325175e-47,6.706303603281487e-45
SLC1A7,14.389184,0.7134504,6.050585101254445e-47,1.054559358528638e-44
NR2F2-AS1,14.369826,0.9801308,8.003209714901758e-47,1.3882724112564893e-44
PLCB4,14.368382,0.565323,8.171756566484941e-47,1.410822934386393e-44
KNL1,14.351492,1.2432833,1.0427042589461198e-46,1.791737961581546e-44
LRFN2,14.337257,0.706667,1.280161393380732e-46,2.1894947270620642e-44
ABHD15-AS1,14.301431,0.58154637,2.143582344686195e-46,3.615541815569558e-44
SLC24A4,14.244586,0.78720134,4.844095566206178e-46,8.132969808197812e-44
SRGAP3,14.189686,0.54300636,1.0613369084671895e-45,1.7737895975711235e-43
AC084361.1,14.169191,0.5653712,1.421282909253415e-45,2.3645625346174653e-43
AC026894.1,14.158863,0.601973,1.6463595863865787e-45,2.726624761146388e-43
AC110296.1,14.15805,0.5354255,1.6655374842765018e-45,2.745961146937128e-43
UNC5D,14.106216,0.7617536,3.477407892099634e-45,5.707471132678866e-43
MELK,14.043132,0.5886957,8.48771394412249e-45,1.3868697235215502e-42
SPTBN1,14.005871,0.53387094,1.435102030753553e-44,2.334496419004924e-42
MYO1B,13.951539,0.58375543,3.0788810528962067e-44,4.986288735267879e-42
ZNF385B,13.916088,0.5408316,5.05839079486866e-44,8.12490410626645e-42
AC123768.5,13.916048,1.0597146,5.061277386488759e-44,8.12490410626645e-42
AC005162.3,13.881216,1.3626227,8.233525066280155e-44,1.315961794545502e-41
SEMA3A,13.855582,0.747588,1.1769834821084936e-43,1.8729901055936079e-41
G2E3,13.84956,0.5498613,1.279934131586231e-43,2.0280029935146167e-41
FMN1,13.821208,1.0328039,1.8985653143438305e-43,2.995232287512868e-41
RAPGEF4,13.770239,0.53913444,3.849377410675071e-43,6.046826721378467e-41
RFFL,13.754644,0.86199224,4.776241477844042e-43,7.470735655152555e-41
AGAP1,13.749982,0.5168329,5.094206983474645e-43,7.934173183070446e-41
KIF23,13.668102,1.0518156,1.574484045508526e-42,2.4418512944770153e-40
MAN1C1,13.611418,0.67498213,3.425351899106011e-42,5.289928475070848e-40
LIN7A,13.592733,0.8063796,4.4224875530620886e-42,6.8011540726733405e-40
AATK,13.59148,0.65628064,4.4989078077048574e-42,6.889729065682238e-40
PRELID2,13.573461,0.52270824,5.753955994304507e-42,8.775022639480803e-40
NCKAP5-AS1,13.53002,0.5159134,1.0399575811832208e-41,1.5728713813589697e-39
ADGRB3,13.528319,0.7689093,1.0642947280887139e-41,1.6030556108137868e-39
AC131571.1,13.518162,0.48283118,1.2219156775646127e-41,1.832923594858295e-39
SMC4,13.499846,0.60856766,1.5670241200145562e-41,2.3410061149654193e-39
NFIA,13.478813,0.37479743,2.08433283838475e-41,3.1011652934032614e-39
DLG2,13.4537115,0.50871444,2.9279913477008735e-41,4.3387615917894604e-39
LIPI,13.447982,0.67432034,3.1639034310019807e-41,4.669436672504173e-39
GULP1,13.445295,0.4977576,3.2809398140306336e-41,4.8227179973227e-39
SMC5-AS1,13.416418,0.50525975,4.845735464921672e-41,7.094350550063926e-39
ASPN,13.3932905,0.54351836,6.61824756262649e-41,9.650776057358253e-39
PLXDC2,13.392448,0.6398467,6.693748875148594e-41,9.722138991242606e-39
AC119868.2,13.391657,0.51128054,6.765420155487829e-41,9.787396960909488e-39
OTX2,13.382104,0.278416,7.693796602263768e-41,1.1086639741710874e-38
ZSWIM6,13.379712,0.55086154,7.94546532271683e-41,1.1404391226539557e-38
ESR2,13.354047,0.5202282,1.1218537200021653e-40,1.6039440627265334e-38
CAMK1D,13.335845,1.2637651,1.4322252671427798e-40,2.0397228405717077e-38
CRACR2A,13.319209,0.5260469,1.7899287847293547e-40,2.5392706763519034e-38
WSB1,13.298904,0.56941104,2.3488377886269615e-40,3.3192977568160394e-38
ANLN,13.210047,0.77596974,7.677692318261937e-40,1.0766713277421653e-37
PHACTR4,13.186565,0.54734147,1.048539943846228e-39,1.464794293309763e-37
PRKCE,13.145916,0.3902469,1.7961773425438475e-39,2.4996915176595953e-37
RAD51B,13.051525,0.49662906,6.228815793415314e-39,8.635639653590677e-37
AC003681.1,12.999923,0.6110764,1.22467269192272e-38,1.691480950832584e-36
CHTF18,12.928602,0.66671085,3.104092485164076e-38,4.271161242462043e-36
KIF20B,12.9136,0.5925357,3.7724191532590156e-38,5.171322600315851e-36
INCENP,12.910026,1.1068593,3.9517178340088953e-38,5.396896434423865e-36
RNF19A,12.884576,0.5497105,5.497675143009588e-38,7.48031256168379e-36
SKA2,12.883966,0.5796992,5.541315029428863e-38,7.51176560711577e-36
ABCC5,12.859897,0.7035308,7.567783059534496e-38,1.0183398079486106e-35
RBM47,12.853451,0.41086495,8.225759411863358e-38,1.1028242499399662e-35
PHACTR2,12.832825,0.52289516,1.0737642877487953e-37,1.4291216980324964e-35
PPM1H,12.82896,0.49592024,1.1286789378919048e-37,1.4967673118036813e-35
EBF1,12.788121,0.56877893,1.9103714095945885e-37,2.524242020309442e-35
AC008957.2,12.778579,0.74155986,2.159804930256954e-37,2.843561879580388e-35
TSPAN18,12.762442,0.68403584,2.657400701632873e-37,3.4861477806618203e-35
GALNT7,12.716874,0.49483803,4.765477535140529e-37,6.229330116559946e-35
NCAM1,12.713978,0.57275087,4.9453352767712244e-37,6.441431190928953e-35
APOLD1,12.692848,1.4431914,6.478583041859536e-37,8.408603472166697e-35
STRADB,12.675902,0.58155537,8.042747489255217e-37,1.040185868742863e-34
SSH2,12.675613,0.4498614,8.072451781054296e-37,1.0403514353463672e-34
ST3GAL3,12.574085,0.55571157,2.9317517752645034e-36,3.7519247107152477e-34
MIRLET7BHG,12.527501,0.519421,5.280011574255403e-36,6.733578523669756e-34
WNT5B,12.515161,1.0571156,6.168296627756542e-36,7.839091141406846e-34
LINC00599,12.470918,0.5321187,1.0757985279243225e-35,1.3624671944829802e-33
GPRIN3,12.440769,0.47151032,1.5698461287292646e-35,1.9813082123317176e-33
ANK3,12.438122,0.6087005,1.622750074192765e-35,2.0410403940044463e-33
LPP,12.407372,0.4734499,2.3834784011918306e-35,2.987592224726787e-33
RUNX2,12.407012,0.46806648,2.394216425291609e-35,2.9908093987064223e-33
ELMO1-AS1,12.338423,0.54490846,5.624665688140919e-35,7.002326151416523e-33
ECM2,12.324918,0.49217737,6.651155998458426e-35,8.25216815930769e-33
CDK5RAP2,12.278917,0.49732602,1.1756114928443045e-34,1.4536674408646755e-32
PRMT3,12.2720175,0.48026782,1.2802361007412005e-34,1.5777077953949053e-32
PDE4D,12.266969,0.33520493,1.3626010925502371e-34,1.6723670791753422e-32
KCNQ5,12.266756,0.33226642,1.3661860514014023e-34,1.6723670791753422e-32
LRFN5,12.244676,0.49540284,1.7939227818145963e-34,2.188645591239868e-32
ETV5,12.232142,0.7430183,2.093444618259576e-34,2.5455869260105897e-32
PLEKHA7,12.231757,0.5731642,2.1033870395991164e-34,2.549207583985671e-32
CRB1,12.186312,0.7104274,3.6768814981195265e-34,4.4415029608142837e-32
MIS18BP1,12.185001,0.64461607,3.73646634171408e-34,4.498631729377534e-32
TTC23,12.18007,0.67802584,3.969419028908881e-34,4.7634329795768513e-32
MAST2,12.176005,0.4689075,4.172212740557451e-34,4.990430016900107e-32
AC087854.1,12.139712,0.52278775,6.505436497979364e-34,7.755878868486733e-32
SPON2,12.138301,0.46765196,6.618627782944336e-34,7.865207645569664e-32
LARGE1,12.135194,0.42540944,6.874700681375013e-34,8.143071832977568e-32
MCF2L,12.129932,0.6217818,7.330995383996695e-34,8.655540711279453e-32
CEP192,12.121131,0.47151014,8.162455321134987e-34,9.606238817005198e-32
PDE7A,12.088118,0.47695076,1.220517705136781e-33,1.431800273259978e-31
OVOL2,12.038195,0.5831258,2.2380075653725503e-33,2.617038814702898e-31
NR3C1,12.028494,0.4311625,2.517097270026952e-33,2.9340215662502056e-31
VEGFC,12.024763,1.9578601,2.633424046191475e-33,3.0598715401477513e-31
SYNE2,11.998741,0.45157176,3.607412497516456e-33,4.178319772835437e-31
AC009554.1,11.991767,0.47539043,3.9244472462200834e-33,4.5311890744132885e-31
KIFC1,11.976326,1.1225053,4.728155618370528e-33,5.4419881694333235e-31
SYN2,11.953343,0.3586528,6.236447327301045e-33,7.133131519579548e-31
AL137017.1,11.948829,0.36400428,6.584651332748146e-33,7.5079384246079414e-31
DOK6,11.917519,0.43061835,9.592263321813013e-33,1.0903305274586276e-30
AC011139.1,11.912616,0.78339607,1.0173492186211586e-32,1.1528172987849235e-30
CDC25C,11.898967,1.4172853,1.19822046190591e-32,1.3535823187104386e-30
GAS2L3,11.896712,1.2623503,1.2310173936450133e-32,1.3863528499938811e-30
HP1BP3,11.89547,0.57295865,1.2494858607896165e-32,1.4028353371399004e-30
SYT1,11.8931465,0.20748258,1.2847396153942423e-32,1.4380047297567176e-30
ERI1,11.879901,0.47436124,1.5054508508896653e-32,1.679908737604044e-30
DLG1,11.867761,0.432256,1.7406384853866996e-32,1.936447088256492e-30
AC027018.1,11.861923,0.47986206,1.8663823616138295e-32,2.0700442671947812e-30
MIR181A2HG,11.852822,0.43403828,2.0806282628745876e-32,2.29726565072464e-30
GMDS-DT,11.8526945,0.46808103,2.0838015246593824e-32,2.29726565072464e-30
GFRA1,11.840649,0.48933145,2.405853496145755e-32,2.644343658030954e-30
PTPRD,11.835917,0.37860793,2.545453387287361e-32,2.789405372098943e-30
PARPBP,11.833586,0.5331473,2.6171892959984994e-32,2.859455087248987e-30
MAPKBP1,11.800004,0.79421794,3.90294143817079e-32,4.251534511264556e-30
TACC3,11.782648,0.7891835,4.7962176006490683e-32,5.209090813096633e-30
PILRB,11.729702,0.6411656,8.977447828749793e-32,9.721407336688496e-30
POLQ,11.695342,0.47135675,1.34644304893965e-31,1.4537215939303873e-29
Z94721.1,11.665415,0.5975972,1.9146756369569585e-31,2.0611483231841656e-29
HMGA2,11.659503,0.39035973,2.0523795078781137e-31,2.2029074008166228e-29
LINC01515,11.641117,0.47040594,2.5465950824782253e-31,2.72537797116332e-29
DAP3,11.630882,0.40915373,2.8711306226407197e-31,3.063739123010874e-29
NCKAP5,11.628299,0.25539157,2.9593593565720116e-31,3.148706738659657e-29
TRERF1,11.603919,0.48748803,3.9362946073826377e-31,4.1760092441974476e-29
ZFPM2,11.579206,0.3620706,5.253032246019166e-31,5.540813637940851e-29
PRC1,11.5741625,0.65355355,5.571254423064707e-31,5.859582848810095e-29
RFTN1,11.561304,0.45206726,6.471829182145105e-31,6.787261315062836e-29
DCLRE1C,11.511507,0.48499224,1.1544288160466682e-30,1.2037962705448462e-28
LCORL,11.433566,0.41001922,2.841940543321982e-30,2.955053006424087e-28
FSD1L,11.432436,0.4992595,2.8791621273318174e-30,2.9852751564439615e-28
AC100800.1,11.423677,0.63001865,3.184664566415424e-30,3.292709259756241e-28
RTTN,11.403607,0.45782533,4.0114705818587134e-30,4.12426502153401e-28
NME7,11.34131,0.39591193,8.190921963043862e-30,8.374188122049396e-28
ANKS1B,11.3199625,0.6339167,1.0451669087007382e-29,1.0626153895932144e-27
BUB1,11.314609,0.9657764,1.1109681093841966e-29,1.1263862540601378e-27
MKI67,11.314227,0.56418055,1.1158080002291166e-29,1.1281681938228147e-27
PPM1L,11.218101,0.37607333,3.323322840771966e-29,3.341674156458646e-27
TRPM1,11.209888,0.4324952,3.646540855739677e-29,3.656631283861039e-27
MRC2,11.209406,0.77400947,3.666466212566339e-29,3.6665663892388134e-27
CDK6,11.202711,0.31491667,3.9544187615726623e-29,3.943751528401118e-27
AC005224.2,11.200786,0.89179564,4.041337441620128e-29,4.0194834701287586e-27
CDC27,11.19415,0.44929153,4.3556049364752327e-29,4.320311552301626e-27
SRRM4,11.190642,0.43463475,4.5314008485898567e-29,4.482535201601009e-27
AC090709.1,11.182483,0.4075161,4.968021286343671e-29,4.901200730497701e-27
ARHGAP11A,11.181143,0.8828907,5.043652201292274e-29,4.9624385542875945e-27
